asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url
TSLA,Company,TSLA,KEYWORD_SEARCH,Long-term test: Mazda CX-80 Homura Plus,"First report: with a shiny new long cable at the ready, we’re charging into life with the seven-seat CX-80 plug-in hybrid",AutoExpress,2026-01-22T10:08:25Z,Positive,0.9927487969398499,0.007251245900988579,0.9927487969398499,https://www.autoexpress.co.uk/mazda/cx-80/368786/long-term-test-mazda-cx-80-homura-plus
TSLA,Company,TSLA,KEYWORD_SEARCH,"SEN TIM SCOTT: Republicans just getting started, but need time to stop radical leftists","Republicans delivered $3,752 average tax savings through the Working Families Tax Cut, and stopped taxes on Social Security benefits and tips under Trump.",Fox News,2026-01-22T10:00:25Z,Negative,0.9086112380027771,0.9086112380027771,0.0913887545466423,https://www.foxnews.com/opinion/sen-tim-scott-republicans-just-getting-started-need-time-stop-radical-leftists
TSLA,Company,TSLA,KEYWORD_SEARCH,Greenland is a global model for Indigenous self-governance. Trump’s demands for the island threaten that.,Historians say underpinning Trump's talk of national security lies a longstanding pattern of American entitlement to Native land.,Grist,2026-01-22T09:45:00Z,Negative,0.9283056259155273,0.9283056259155273,0.07169435173273087,https://grist.org/global-indigenous-affairs-desk/greenland-is-a-global-model-for-indigenous-self-governance-trumps-demands-for-the-island-threaten-that/
TSLA,Company,TSLA,KEYWORD_SEARCH,Radico Khaitan Q3 Results: Profit surges 62% YoY on demand for premium liquor,"India's Radico Khaitan reported a jump in quarterly ‍profit on Thursday, aided ​by sustained demand for its pricier liquor, ⁠sending its shares up 4%.",The Times of India,2026-01-22T09:34:53Z,Negative,0.6913842558860779,0.6913842558860779,0.30861571431159973,https://economictimes.indiatimes.com/markets/stocks/earnings/radico-khaitan-q3-results-profit-surges-62-yoy-on-demand-for-premium-liquor/articleshow/127135193.cms
TSLA,Company,TSLA,KEYWORD_SEARCH,"""Biggest update ever"": 2.5m older Volvos to get new EX60's tech","Post-2020 Volvos will have basically the same UX as its latest cars


All post-2020 Volvos will receive new 'conversational' Gemini system in massive over-the-air update

Volvo is preparing to roll out ""one of the biggest over-the-air updates in the history o…",Autocar,2026-01-22T09:28:16Z,Positive,0.9585399627685547,0.041460007429122925,0.9585399627685547,https://www.autocar.co.uk/car-news/new-cars/biggest-update-ever-25m-older-volvos-get-new-ex60s-tech
SAN,Company,SAN,KEYWORD_SEARCH,Former Charlton Athletic owner charged with fraud,"A former owner of Charlton Athletic is charged with fraud, the United States Attorney's Office says.",BBC News,2026-01-22T15:50:06Z,Negative,0.9745330214500427,0.9745330214500427,0.025466982275247574,https://www.bbc.com/news/articles/cx2yy93xlx0o
SAN,Company,SAN,KEYWORD_SEARCH,Report – Inter Milan Making Progress In Pursuit Of Aston Villa Goalkeeper,"Serie A powerhouse Inter Milan are reportedly making strides in their pursuit of Aston Villa stalwart Emiliano Martinez.According to TyC Sport via FCInterNews, the first meeting between the Italian cl...",SempreInter,2026-01-22T15:50:00Z,Positive,0.9241062998771667,0.07589378207921982,0.9241062998771667,https://sempreinter.com/2026/01/22/inter-milan-making-strides-emiliano-martinez-pursuit/
SAN,Company,SAN,KEYWORD_SEARCH,"San Francisco Giants Star Detained by Immigration Officials Over ‘Paperwork Issue,’ Later Released","San Franciso Giants outfielder Jung Hoo Lee was detained by immigration officials shortly after his arrival at Los Angeles International Airport on Wednesday.
The post San Francisco Giants Star Detained by Immigration Officials Over ‘Paperwork Issue,’ Later R…",Mediaite,2026-01-22T15:46:51Z,Negative,0.9755918383598328,0.9755918383598328,0.02440810017287731,https://www.mediaite.com/media/sports/san-francisco-giants-star-detained-by-immigration-officials-over-paperwork-issue-later-released/
SAN,Company,SAN,KEYWORD_SEARCH,1973 BMW 2002tii 5-Speed,This 1973 BMW 2002tii was refurbished in 2019 and acquired by the seller on BaT in May 2023. Subsequent work totaled over $23k and involved an overhaul of the 2.0-liter M10 inline-four as well as the installation of a 123ignition Bluetooth-programmable electr…,Bringatrailer.com,2026-01-22T15:45:03Z,Positive,0.9919840693473816,0.008015993982553482,0.9919840693473816,https://bringatrailer.com/listing/1973-bmw-2002tii-118/
SAN,Company,SAN,KEYWORD_SEARCH,"Pharmaceutical Logistics Market Trends and Expansion Forecast 2026-2031 | Asia-Pacific Leads E-Pharmacy Growth, Overhauling Direct-to-Consumer Distribution Frameworks","Dublin, Jan. 22, 2026 (GLOBE NEWSWIRE) -- The ""Pharmaceutical Logistics - Market Share Analysis, Industry Trends & Statistics, Growth Forecasts (2026-2031)"" has been added to ResearchAndMarkets.com's offering.",GlobeNewswire,2026-01-22T15:45:00Z,Positive,0.9288240075111389,0.07117598503828049,0.9288240075111389,https://www.globenewswire.com/news-release/2026/01/22/3224010/28124/en/Pharmaceutical-Logistics-Market-Trends-and-Expansion-Forecast-2026-2031-Asia-Pacific-Leads-E-Pharmacy-Growth-Overhauling-Direct-to-Consumer-Distribution-Frameworks.html
SAN,Company,SAN,KEYWORD_SEARCH,Report – PSV Eindhoven Winger ‘Agrees Personal’ Terms With Inter Milan,"PSV Eindhoven veteran Ivan Perisic has reportedly agreed personal terms with Serie A giants Inter Milan.According to Gazzetta dello Sport via FCInter1908, the 36-year-old is desperate to return to San...",SempreInter,2026-01-22T15:45:00Z,Positive,0.8112853765487671,0.18871457874774933,0.8112853765487671,https://sempreinter.com/2026/01/22/ivan-perisic-agress-personal-terms-inter-milan/
SAN,Company,SAN,KEYWORD_SEARCH,Will unseasonably hot weather dash Southern California’s hopes for a 2026 superbloom?,Wildflowers also need at least six weeks of cooler weather to grow after they germinate.,Boston Herald,2026-01-22T15:40:47Z,Positive,0.5959797501564026,0.4040202498435974,0.5959797501564026,https://www.bostonherald.com/2026/01/22/california-superbloom-hopes/
SAN,Company,SAN,KEYWORD_SEARCH,San Diego Comic-Con Updates Its Art Show Regulations To Ban AI,"SDCC's Art Show, a gallery-style showcase hosted in a nearby hotel, will no longer allow the exhibition of work created by AI, ""either partially or wholly.""",Cartoon Brew,2026-01-22T15:34:13Z,Negative,0.9606199264526367,0.9606199264526367,0.039380062371492386,https://www.cartoonbrew.com/events/san-diego-comic-con-art-show-bans-ai-258371.html
SAN,Company,SAN,KEYWORD_SEARCH,MLB Star Jung Hoo Lee Detained by Immigration Agents at LAX Over Paperwork,The San Francisco Giants outfielder was coming into Los Angeles from South Korea when he was briefly held by Customs and Border Protection agents,PEOPLE,2026-01-22T15:33:46Z,Negative,0.9680039286613464,0.9680039286613464,0.031996097415685654,https://people.com/mlb-star-jung-hoo-lee-detained-immigration-agents-over-paperwork-11890309
SAN,Company,SAN,KEYWORD_SEARCH,"Nanoparticle Contract Manufacturing Services Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The main opportunities in the Global Nanoparticle Contract Manufacturing Services Market include increasing reliance on CDMOs for specialized nanoparticle formulations due to rising demand in gene therapy and mRNA pipelines, the trend toward integrated servic…",GlobeNewswire,2026-01-22T15:33:00Z,Positive,0.7647842764854431,0.23521575331687927,0.7647842764854431,https://www.globenewswire.com/news-release/2026/01/22/3223976/28124/en/Nanoparticle-Contract-Manufacturing-Services-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html
SAN,Company,SAN,KEYWORD_SEARCH,"""It's Physically And Mentally Exhausting"": Medical Professionals Are Revealing The ""Dark Secrets"" About Their Jobs That No One Knows","""I've been working in healthcare for over 20 years. Healthcare is no longer about providing the best care for the patient; it's about making money.""View Entire Post ›",Buzzfeed,2026-01-22T15:31:03Z,Negative,0.9555825591087341,0.9555825591087341,0.04441744461655617,https://www.buzzfeed.com/lizmrichardson/doctors-nurses-work-dark-secrets
SAN,Company,SAN,KEYWORD_SEARCH,Railway secures $100 million to expand AI-ready cloud platform,"Railway's funding boost could revolutionize cloud development, enhancing speed and efficiency, and setting new standards in AI-driven workflows.
The post Railway secures $100 million to expand AI-ready cloud platform appeared first on Crypto Briefing.",Crypto Briefing,2026-01-22T15:30:51Z,Positive,0.9948550462722778,0.005144896917045116,0.9948550462722778,https://cryptobriefing.com/railway-secures-100-m-expand-ai-ready-cloud-platform/
SAN,Company,SAN,KEYWORD_SEARCH,"Commercial Laundry Machines Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The commercial laundry machines market offers opportunities driven by stringent hygiene regulations and the tourism sector's recovery. Growing urbanization fuels demand for outsourced laundry services, while sustainable technologies and IoT automation enhance…",GlobeNewswire,2026-01-22T15:30:00Z,Positive,0.9935964345932007,0.006403591018170118,0.9935964345932007,https://www.globenewswire.com/news-release/2026/01/22/3223971/28124/en/Commercial-Laundry-Machines-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html
SAN,Company,SAN,KEYWORD_SEARCH,Torrential rains displace thousands in Mozambique as floods wreak havoc,"More than 620,000 affected by Mozambique floods, as vital infrastructure and tens of thousands of homes are destroyed.",Al Jazeera English,2026-01-22T15:28:28Z,Negative,0.961467981338501,0.961467981338501,0.03853198513388634,https://www.aljazeera.com/gallery/2026/1/22/torrential-rains-displace-thousands-in-mozambique-as-floods-wreak-havoc
SAN,Company,SAN,KEYWORD_SEARCH,"Knowledge Process Outsourcing Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The Knowledge Process Outsourcing (KPO) market offers opportunities in advanced analytics, AI-led automation, and demand for specialized finance and legal expertise. Growth is driven by cost efficiencies and access to global talent, but faces challenges due t…",GlobeNewswire,2026-01-22T15:27:00Z,Negative,0.864345133304596,0.864345133304596,0.13565483689308167,https://www.globenewswire.com/news-release/2026/01/22/3223962/28124/en/Knowledge-Process-Outsourcing-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html
SAN,Company,SAN,KEYWORD_SEARCH,2026 World Cup schedule: Group stage matches and list of full fixtures,"The calendar has shifted to 2026, meaning the FIFA World Cup is now just around the corner.",USA Today,2026-01-22T15:24:14Z,Negative,0.8732457160949707,0.8732457160949707,0.1267542541027069,https://www.usatoday.com/story/sports/soccer/worldcup/2026/01/22/2026-world-cup-full-schedule-group-matches/88298802007/
SAN,Company,SAN,KEYWORD_SEARCH,The ‘world’s oldest snowball’ celebrates 50th anniversary — here’s the meaning behind bizarre heirloom,"The snowball was created on February 5, 1976, in San Jose, California.",New York Post,2026-01-22T15:23:16Z,Positive,0.9245175123214722,0.07548243552446365,0.9245175123214722,https://nypost.com/2026/01/22/lifestyle/the-worlds-oldest-snowball-celebrates-50th-anniversary/
SAN,Company,SAN,KEYWORD_SEARCH,"2025 NFL award finalists for MVP, Coach of the Year, more: Drake Maye, Matthew Stafford in two-horse race",Here is the full list of the candidates for this year's top awards,CBS Sports,2026-01-22T15:21:03Z,Negative,0.6695766448974609,0.6695766448974609,0.33042338490486145,https://www.cbssports.com/nfl/news/2025-nfl-award-finalists-mvp-coach-drake-maye-matthew-stafford/
SAN,Company,SAN,KEYWORD_SEARCH,"NFL announces MVP finalists, other award nominees for 2025 season",The NFL announced its awards finalists for its 2025 season. Here's a look at the finalists for each of the league's eight major awards.,USA Today,2026-01-22T15:20:57Z,Negative,0.505695104598999,0.505695104598999,0.49430495500564575,https://www.usatoday.com/story/sports/nfl/2026/01/22/nfl-mvp-finalists-matthew-stafford-drake-maye-list/88298468007/
SAN,Company,SAN,KEYWORD_SEARCH,Uzodimma constitutes 26-member committee for Imo 50th anniversary,"Governor Hope Uzodimma constitutes a 26-member committee to plan and coordinate activities for the upcoming 50th anniversary of Imo State’s creation.

Read More: https://punchng.com/uzodimma-constitutes-26-member-committee-for-imo-50th-anniversary/",The Punch,2026-01-22T15:20:48Z,Positive,0.8954676985740662,0.10453224927186966,0.8954676985740662,https://punchng.com/uzodimma-constitutes-26-member-committee-for-imo-50th-anniversary/
SAN,Company,SAN,KEYWORD_SEARCH,WCB Nova Scotia supported quicker injury recovery in 2025,"WCB Nova Scotia is reporting the province’s workers spent…
The post WCB Nova Scotia supported quicker injury recovery in 2025 appeared first on OHS Canada Magazine.",Ohscanada.com,2026-01-22T15:20:18Z,Positive,0.9117994904518127,0.08820057660341263,0.9117994904518127,https://www.ohscanada.com/wcb-nova-scotia-supported-quicker-injury-recovery-in-2025/
SAN,Company,SAN,KEYWORD_SEARCH,This vaccine doesn’t just prevent disease — it can also slow down aging: study,A nasty rash isn’t the only thing this shot may spare you from.,New York Post,2026-01-22T15:20:16Z,Positive,0.7588030099868774,0.24119706451892853,0.7588030099868774,https://nypost.com/2026/01/22/health/this-vaccine-can-prevent-disease-and-slow-down-aging-study/
SAN,Company,SAN,KEYWORD_SEARCH,"5G mm Wave Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The 5G mmWave market offers opportunities driven by the demand for high-speed FWA, solving last-mile connectivity in urban and suburban areas, and enhancing capacity at large venues with low-latency, high-frequency services. Industrial adoption of private net…",GlobeNewswire,2026-01-22T15:17:00Z,Positive,0.9951646327972412,0.004835416097193956,0.9951646327972412,https://www.globenewswire.com/news-release/2026/01/22/3223952/28124/en/5G-mm-Wave-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html
SAN,Company,SAN,KEYWORD_SEARCH,KCI Acquires Daft-McCune-Walker,"Sparks, Maryland, Jan. 22, 2026 (GLOBE NEWSWIRE) -- KCI Technologies Inc., a 100% employee-owned engineering, planning, and construction firm, is pleased to announce the acquisition of Daft-McCune-Walker (DMW), a Baltimore, Maryland-based company that provide…",GlobeNewswire,2026-01-22T15:16:00Z,Positive,0.9928897619247437,0.007110210135579109,0.9928897619247437,https://www.globenewswire.com/news-release/2026/01/22/3223950/0/en/KCI-Acquires-Daft-McCune-Walker.html
SAN,Company,SAN,KEYWORD_SEARCH,Jake Mailhot’s 2026 Tiered Rankings for Ottoneu Points: First Base,"2026 tiered first base rankings for Ottoneu points leagues.
Source",Fangraphs.com,2026-01-22T15:15:46Z,Positive,0.8362560868263245,0.16374386847019196,0.8362560868263245,https://fantasy.fangraphs.com/jake-mailhots-2026-tiered-rankings-for-ottoneu-points-first-base/
