asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
HO,Company,HO,KEYWORD_SEARCH,"What’s up with… French telco M&A, Verizon, Telefónica","Orange, Iliad, Bouygues still in talks for Altice acquisitionVerizon completes $20bn acquisitionTelefónica CEO talks cybersecurity at Davos",TelecomTV,2026-01-22T15:04:57Z,Negative,0.8182726502418518,0.8182726502418518,0.1817273646593094,https://www.telecomtv.com/content/access-evolution/what-s-up-with-french-telco-m-a-verizon-telef-nica-54699/,1,0.9944368600845337,Financial
HO,Company,HO,KEYWORD_SEARCH,"[Eugene Volokh] Obligation to ""Cite-Check … the Cases Cited by the Other Side"" and Report Errors to Court","From Nuvola, LLC v. Wright, decided Nov. 21 by Hennepin County (Minn.) Judge Laurie Miller: For the reasons the Court has...",Reason,2026-01-22T15:03:34Z,Negative,0.9562544226646424,0.9562544226646424,0.0437455847859382,https://reason.com/volokh/2026/01/22/obligation-to-cite-check-the-cases-cited-by-the-other-side-and-report-errors-to-court/,0,0.28604239225387573,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,TACO strikes again: Why Trump pulled back from Greenland bluster,"US President Donald Trump temporarily suspended threats to seize Greenland, ruling out military action and tariffs after facing internal division and strong European opposition. While retreating from overt aggression, Trump's desire for influence over Greenla…",The Times of India,2026-01-22T15:01:53Z,Negative,0.9710156321525574,0.9710156321525574,0.0289843529462814,https://economictimes.indiatimes.com/news/international/global-trends/taco-strikes-again-why-trump-pulled-back-from-greenland-bluster/articleshow/127166986.cms,1,0.9991520643234253,Financial
HO,Company,HO,KEYWORD_SEARCH,"Trump vows US will have ‘total access’ to Greenland ‘with no end’ under deal, may still acquire island","President Trump said Thursday that the US will receive “total access” to Greenland under the terms of a “framework” deal announced a day earlier at the World Economic Forum in Davos, Switzerland. “We’re talking about, it’s really being negotiated now, the det…",Freerepublic.com,2026-01-22T15:01:10Z,Positive,0.9546148180961608,0.0453852154314518,0.9546148180961608,https://freerepublic.com/focus/f-news/4363413/posts,1,0.7469717860221863,Financial
HO,Company,HO,KEYWORD_SEARCH,Skimming Satellites: On the Edge of the Atmosphere,There’s little about building spacecraft that anyone would call simple. But there’s at least one element of designing a vehicle that will operate outside the Earth’s atmosphere that’s fairly easier …read more,Hackaday,2026-01-22T15:00:29Z,Negative,0.5039886236190796,0.5039886236190796,0.4960114359855652,https://hackaday.com/2026/01/22/skimming-satellites-on-the-edge-of-the-atmosphere/,0,0.00013970612781122327,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,The shortest flight path for a nuclear missile between China or Russia and the United States goes directly over Greenland,"Greenland has been in the news lately, you might have noticed.",Fortune,2026-01-22T15:00:15Z,Positive,0.5162039399147034,0.483796089887619,0.5162039399147034,https://fortune.com/2026/01/22/why-is-greenland-important-nuclear-war-what-is-golden-dome/,0,6.836899410700426e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,What should the Celtics do at the NBA trade deadline? (staff roundtable),How aggressive should the Celtics be at the trade deadline?,Celtics Blog,2026-01-22T15:00:00Z,Negative,0.6175222396850586,0.6175222396850586,0.3824777603149414,https://www.celticsblog.com/boston-celtics-rumors/129852/what-should-the-celtics-do-at-the-nba-trade-deadline-staff-roundtable,0,3.5745313653023914e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Question of the Day: Will the Chicago Bears have a better record in 2026?,"The 2025 season is over, and the Chicago Bears exceeded most expectations. They won the NFC North, finished the season with an 11-6 record, and beat their rival in their first playoff win in 15 years. By all major accounts, Ben Johnson’s first season was a se…",Windy City Gridiron,2026-01-22T15:00:00Z,Negative,0.5618693232536316,0.5618693232536316,0.438130646944046,https://www.windycitygridiron.com/chicago-bears-discussion/109741/nfl-question-of-the-day-will-the-chicago-bears-have-a-better-record-in-2026-ben-johnson-caleb-williams,0,3.0223043722799048e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Sovereign Metals recovers heavy rare earth monazite at Kasiya project,"The monazite concentrates exhibit high levels of HREEs such as dysprosium, terbium and yttrium.",Mining Technology,2026-01-22T14:56:38Z,Positive,0.9808259606361388,0.019174076616764,0.9808259606361388,https://www.mining-technology.com/news/sovereign-metals-monazite-kasiya-project/,0,0.037657350301742554,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Trump Admin: Mahmoud Khalil will be deported to Algeria,Homeland Security assistant secretary Tricia McLaughlin says deportation of anti-Israel acivist is a 'reminder' that green-card and visa holders are guests in the US and should 'act like it.',Israelnationalnews.com,2026-01-22T14:54:00Z,Negative,0.9519140124320984,0.9519140124320984,0.0480859763920307,https://www.israelnationalnews.com/news/421317,0,8.018383232410997e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Procter & Gamble earnings show tariffs are hitting the basics,"When even Tide, Charmin, Old Spice, and Duracell need constant defense, the geopolitical storm is truly inescapable",Quartz India,2026-01-22T14:52:22Z,Positive,0.7474291324615479,0.2525708973407745,0.7474291324615479,https://qz.com/procter-gamble-earnings-stock-tariffs-stability,1,0.9998927116394043,Financial
HO,Company,HO,KEYWORD_SEARCH,"JUST IN: Pam Bondi Announces Arrests in Storming of Minnesota Church, Hints More Are Coming","Attorney General Pam Bondi announced on Thursday that a lawyer who allegedly played a ""key role"" in organizing a viral church protest in Minnesota has been arrested.
The post JUST IN: Pam Bondi Announces Arrests in Storming of Minnesota Church, Hints More Are…",Mediaite,2026-01-22T14:51:47Z,Negative,0.9615846872329712,0.9615846872329712,0.0384153425693511,https://www.mediaite.com/media/news/just-in-pam-bondi-announces-arrests-in-storming-of-minnesota-church-hints-more-are-coming/,0,0.0012556418078020215,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Wednesday Big Ten Recap: Northwestern Tops USC,Recap all the Big Ten action from Wednesday.,Btpowerhouse.com,2026-01-22T14:51:05Z,Positive,0.743071436882019,0.2569285929203033,0.743071436882019,https://www.btpowerhouse.com/game-recaps/28674/1-21-big-ten-recap-northwestern-tops-usc-college-basketball-final-score-stats-illinois-maryland-nebraska-washington-record-standings-schedule,0,3.0183300623320974e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Mark Kelly's Greatest 'Obligation': Fighting Trump,"Ten days after suing the Pentagon , Sen. Mark Kelly says he's seriously considering whether to become the next Commander in Chief. In an interview with CNN published Wednesday, per the Hill , the Arizona Democrat and former astronaut said he's actively weighi…",Newser,2026-01-22T14:51:00Z,Negative,0.7174018621444702,0.7174018621444702,0.2825981676578522,https://www.newser.com/story/382397/mark-kellys-greatest-obligation-fighting-trump.html,1,0.9842306971549988,Financial
HO,Company,HO,KEYWORD_SEARCH,Ravens predicted to hire coordinator with John Harbaugh connection as next head coach,The Baltimore Ravens have been courting Los Angeles Chargers defensive coordinator Jesse Minter for the head-coach vacancy and one analyst predicts that's exactly who will land the Ravens' job.,Sporting News,2026-01-22T14:50:29Z,Positive,0.5578979849815369,0.4421020150184631,0.5578979849815369,https://www.sportingnews.com/us/nfl/baltimore-ravens/news/ravens-predicted-hire-coordinator-john-harbaugh-connection-head-coach/c9c0771c661c651be1aa9711,0,2.5784087483771145e-05,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,Finland’s First F-35 Delivered to U.S. Based Training Unit,"Major Cole “Laser” Kingsbery, USAF, flew airframe JF-501 to Ebbing ANGB, Arkansas where it will be used to train Finnish personnel ahead of F-35s arriving in Finland later in 2026.  Just over a month after the first F-35A Lightning II for the Finnish Air Forc…",Theaviationist.com,2026-01-22T14:47:20Z,Positive,0.9689360857009888,0.0310638677328825,0.9689360857009888,https://theaviationist.com/2026/01/22/finland-first-f35-delivered-training-unit/,0,0.0002107552281813696,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,"The woman who led a protest at a Minnesota church service has been arrested, Bondi says","On Sunday, protesters entered the Cities Church in St. Paul, where a local official with U.S. Immigration and Customs Enforcement serves as a pastor.",The Denver Post,2026-01-22T14:46:13Z,Negative,0.9771538972854614,0.9771538972854614,0.0228461232036352,https://www.denverpost.com/2026/01/22/woman-arrested-minnesota-church-protest/,0,0.0014444834087044,Non-Financial
HO,Company,HO,KEYWORD_SEARCH,"The woman who led a protest at a Minnesota church service has been arrested, Bondi says","On Sunday, protesters entered the Cities Church in St. Paul, where a local official with U.S. Immigration and Customs Enforcement serves as a pastor.",Boston Herald,2026-01-22T14:46:13Z,Negative,0.9771538972854614,0.9771538972854614,0.0228461232036352,https://www.bostonherald.com/2026/01/22/woman-arrested-minnesota-church-protest/,0,0.0014444834087044,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,"Flying Is Better Than in the Good Old Days, No Matter How Luxurious Those Old Photos Look",The big lesson from the past 50 years of American air travel is that the aesthetics matter a lot less than the economics.,Reason,2026-01-22T15:50:20Z,Positive,0.7820702791213989,0.217929720878601,0.7820702791213989,https://reason.com/2026/01/22/flying-is-better-than-in-the-good-old-days-no-matter-how-luxurious-those-old-photos-look/,0,0.0028490708209574223,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,"Construction Resources Company, LLC Acquires The Jarrell Company, Expanding Unmatched Builder Products Offering to Texas","Atlanta, Georgia, Jan. 22, 2026 (GLOBE NEWSWIRE) -- Construction Resources Company, LLC has completed the acquisition of The Jarrell Company, a Dallas-based luxury appliance, plumbing, and lighting distributor with kitchen and bath showrooms serving professio…",GlobeNewswire,2026-01-22T15:47:00Z,Positive,0.9941617846488952,0.005838253069669,0.9941617846488952,https://www.globenewswire.com/news-release/2026/01/22/3224013/0/en/Construction-Resources-Company-LLC-Acquires-The-Jarrell-Company-Expanding-Unmatched-Builder-Products-Offering-to-Texas.html,1,0.999716579914093,Financial
MC,Company,MC,KEYWORD_SEARCH,"Diamond Jewelry Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031",The Global Diamond Jewelry Market is poised for growth driven by rising disposable incomes in emerging economies and the popularity of lab-grown diamonds as affordable luxury. Challenges include geopolitical issues affecting supply chains. There's a trend tow…,GlobeNewswire,2026-01-22T15:35:00Z,Negative,0.8686999678611755,0.8686999678611755,0.1313000321388244,https://www.globenewswire.com/news-release/2026/01/22/3223979/28124/en/Diamond-Jewelry-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html,1,0.9969947338104248,Financial
MC,Company,MC,KEYWORD_SEARCH,"Retinol Beauty Products Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The Global Retinol Beauty Products Market is driven by rising demand for anti-aging and effective skincare solutions, with consumers increasingly seeking science-backed, at-home treatments. Growth is supported by widespread dermatological knowledge, a shift t…",GlobeNewswire,2026-01-22T15:34:00Z,Positive,0.9909522533416748,0.0090477671474218,0.9909522533416748,https://www.globenewswire.com/news-release/2026/01/22/3223977/28124/en/Retinol-Beauty-Products-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html,0,0.023513097316026688,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,"Glass Tableware Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The Global Glass Tableware Market presents key opportunities driven by the expanding hospitality sector and rising consumer preference for eco-friendly, durable glass products over synthetics. As tourism and dining frequencies recover, demand for premium glas…",GlobeNewswire,2026-01-22T15:32:00Z,Positive,0.9633194804191588,0.0366805866360664,0.9633194804191588,https://www.globenewswire.com/news-release/2026/01/22/3223975/28124/en/Glass-Tableware-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html,0,0.262493371963501,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,"$118.52 Bn Camping and Caravanning Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2021-2031","The Global Camping And Caravanning Market is set for growth driven by urbanites seeking nature and rising disposable incomes, with Millennials and Gen Z leading demand for luxury and experiential travel. The trend toward sustainable camping and tech-enhanced …",GlobeNewswire,2026-01-22T15:29:00Z,Positive,0.9921410083770752,0.0078589143231511,0.9921410083770752,https://www.globenewswire.com/news-release/2026/01/22/3223964/28124/en/118-52-Bn-Camping-and-Caravanning-Market-Global-Industry-Size-Share-Trends-Opportunity-and-Forecast-2021-2031.html,0,0.008316794410347939,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,Jets are in position to add two bonus fifth round picks in the 2026 NFL Draft,Every year the NFL awards 32 bonus Draft picks based on the results of free agency the previous year. These are called compensatory Draft picks. For many years the system the league used to award the picks was shrouded in mystery. The great NFL salary cap web…,Gang Green Nation,2026-01-22T15:26:25Z,Negative,0.9012236595153807,0.9012236595153807,0.0987762734293937,https://www.ganggreennation.com/new-york-jets-nfl-draft/91161/jets-are-in-position-to-add-two-bonus-fifth-round-picks-in-the-2026-nfl-draft,0,3.0827231967123225e-05,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,Adding value: Crunching the numbers on Sam Hauser's recent surge,"Sam Hauser has found his shooting stroke of late, but his contributions to the Celtics go beyond 3-pointers, writes Chris Forsberg.",Nbcsportsboston.com,2026-01-22T15:19:43Z,Negative,0.9289349913597108,0.9289349913597108,0.0710649937391281,https://www.nbcsportsboston.com/nba/boston-celtics/sam-hauser-shooting-stats-impact/762275/?partner=yahoo,0,2.9618155167554505e-05,Non-Financial
MC,Company,MC,KEYWORD_SEARCH,"Dildos, fake solidarity and sing-songs: Ukrainian elites feign suffering",Ukrainian elites’ reaction to an escalating domestic energy crisis shows a rift with common citizens Read Full Article at RT.com,RT,2026-01-22T15:16:18Z,Negative,0.9579160809516908,0.9579160809516908,0.0420839302241802,https://www.rt.com/russia/631345-ukrainian-elites-blackout-tensions/,0,0.0006521365721710026,Non-Financial
